Time,STFT,LTFT,Podcisnienie,Podcisnienie Diego,RPM,Benzyna,Gaz,Cisnienie
56720.266103,12.5,1.5625,28.0,,2310.0,2.74,0.00,.
56720.960103,3.90625,0.0,28.0,,2290.0,3.10,0.00,.
56721.664103,13.28125,-3.90625,38.0,,2310.0,6.87,0.00,.
56722.333103,7.8125,-3.90625,61.0,,2380.0,6.91,0.00,
56723.021103,12.5,-6.25,60.0,,2460.0,10.32,0.00,..
56724.428103,2.34375,-6.25,49.0,,3070.0,10.58,0.00,..
56725.112103,3.90625,-6.25,96.0,,2430.0,11.66,0.00,.
56725.793103,0.0,-6.25,97.0,,2210.0,11.37,0.00,.
56726.498103,0.0,-6.25,97.0,,2310.0,11.51,0.00,.
56727.246103,0.0,-6.25,97.0,,2370.0,11.57,0.00,.
56727.946103,0.0,-6.25,97.0,,2520.0,11.75,0.00,..
56728.660103,0.0,-6.25,97.0,,2580.0,11.68,0.00,.
56735.676103,0.0,0.0,22.0,,2390.0,2.43,0.00,.
56736.383103,0.78125,-3.90625,36.0,,1970.0,5.87,0.00,
56737.099103,3.90625,-3.90625,64.0,,1970.0,6.28,0.00,..
56737.785103,8.59375,-3.90625,64.0,,1990.0,5.63,0.00,
56738.501103,10.15625,-3.90625,61.0,,2000.0,6.11,0.00,..
56739.178103,11.71875,-5.46875,74.0,,2050.0,8.39,0.00,..
56739.855103,5.46875,-5.46875,76.0,,2100.0,6.99,0.00,..
56740.569103,5.46875,-3.90625,68.0,,2140.0,5.84,0.00,1.39
56741.258103,6.25,-3.90625,63.0,,2180.0,5.22,1.70,1.17
56741.943103,8.59375,-3.125,57.0,,2190.0,4.94,1.80,1.01
56742.638103,5.46875,-3.90625,58.0,,2220.0,5.81,4.17,0.97
56743.332103,2.34375,-2.34375,62.0,,2210.0,2.83,3.22,1.03
56746.185103,0.0,-6.25,22.0,,2180.0,2.59,4.40,0.95
56746.890103,0.0,-6.25,96.0,,2140.0,11.26,13.07,0.92
56747.568103,0.0,-6.25,97.0,,2230.0,11.33,13.01,0.92
56748.247103,0.0,-6.25,97.0,,2300.0,11.46,13.29,0.90
56751.004103,0.0,-2.34375,22.0,,2290.0,3.86,6.72,0.90
56751.684103,0.0,-5.46875,56.0,,2230.0,6.50,9.35,0.92
56752.339103,0.0,-3.90625,68.0,,2250.0,5.63,8.57,0.92
56753.034103,0.0,-3.90625,61.0,,2290.0,5.27,8.18,0.92
56753.710103,-3.90625,-2.34375,57.0,,2290.0,3.85,6.41,0.95
56754.390103,0.0,5.46875,39.0,,2270.0,2.01,3.56,1.01
56760.628103,0.0,-2.34375,19.0,,2270.0,2.47,3.92,1.01
56761.330103,0.78125,-3.125,61.0,,1890.0,9.01,11.15,0.93
56762.046103,0.0,-3.125,86.0,,1950.0,8.72,10.89,0.93
56762.747103,1.5625,-5.46875,87.0,,2000.0,8.54,10.80,0.92
56763.450103,2.34375,-5.46875,89.0,,2130.0,9.08,11.19,0.92
56764.180103,5.46875,-5.46875,90.0,,2190.0,8.59,10.88,0.93
56764.888103,9.375,-5.46875,85.0,,2350.0,8.91,11.01,0.92
56765.607103,6.25,-5.46875,84.0,,2410.0,8.24,10.78,0.90
56766.315103,1.5625,0.78125,74.0,,2480.0,2.26,3.91,0.98
56767.037103,0.0,-3.125,22.0,,850.0,4.96,9.20,0.90
56767.748103,0.0,-3.90625,51.0,,2530.0,5.17,8.08,0.92
56768.466103,0.0,-3.125,50.0,,2600.0,4.34,7.18,0.92
56769.177103,4.6875,0.0,44.0,,2630.0,4.06,6.80,0.93
56772.619103,1.5625,1.5625,20.0,,2580.0,2.42,4.19,0.95
56773.305103,0.0,-2.34375,31.0,,2620.0,3.65,6.19,0.93
56773.985103,0.0,0.0,37.0,,2640.0,3.52,5.96,0.93
56774.681103,0.78125,0.0,35.0,,2660.0,3.33,5.,0.93
56775.385103,6.25,0.78125,32.0,,2680.0,2.39,4.08,0.97
56779.616103,2.34375,-5.46875,23.0,,2610.0,5.13,8.17,0.92
56780.322103,0.0,-3.90625,59.0,,2630.0,5.93,8.98,0.90
56780.986103,0.0,-3.90625,59.0,,2680.0,5.07,7.91,0.93
56781.673103,4.6875,-2.34375,51.0,,2710.0,4.55,7.35,0.93
56786.537103,0.0,0.78125,20.0,,2630.0,2.45,4.26,0.93
56787.240103,0.0,2.34375,35.0,,2500.0,3.93,6.66,0.
56788.647103,1.5625,-3.90625,21.0,,2420.0,6.23,9.08,0.93
56789.333103,0.0,2.34375,56.0,,2340.0,2.17,3.85,0.98
56790.029103,0.0,1.5625,20.0,,2330.0,2.59,4.29,0.95
56790.760103,1.5625,0.0,48.0,,2290.0,2.16,3.33,1.01
56796.978103,0.0,2.34375,24.0,,1870.0,2.41,4.07,0.97
56797.666103,0.0,2.34375,28.0,,1100.0,2.71,3.98,0.98
56798.336103,0.0,2.34375,34.0,,860.0,2.92,4.28,1.00
56799.072103,0.0,2.34375,37.0,,830.0,2.83,4.11,1.00
56799.777103,0.78125,2.34375,37.0,,780.0,2.84,4.12,1.00
56800.477103,2.34375,2.34375,37.0,,770.0,2.94,4.33,1.00
56801.202103,5.46875,2.34375,38.0,,770.0,2.97,4.38,1.00
56801.894103,1.5625,-3.125,39.0,,1230.0,5.43,7.93,0.98
56802.661103,3.90625,-3.90625,47.0,,2280.0,4.04,6.80,0.92
56803.354103,0.78125,-5.46875,92.0,,2400.0,9.02,11.18,0.92
56804.078103,10.15625,-3.90625,89.0,,2050.0,8.94,10.98,0.95
56804.798103,3.90625,-2.34375,67.0,,2140.0,2.35,3.98,0.98
56805.527103,0.0,5.46875,30.0,,2080.0,2.08,3.74,0.97
56806.246103,0.0,0.78125,22.0,,2050.0,1.55,2.79,1.01
56806.948103,0.0,-2.34375,29.0,,1130.0,3.99,6.82,0.95
56807.634103,0.0,0.0,45.0,,1920.0,3.72,6.10,0.95
56808.390103,-3.125,0.0,40.0,,2070.0,3.22,5.24,0.97
56809.112103,-3.90625,0.0,36.0,,2160.0,2.87,4.65,0.97
56809.830103,0.78125,0.78125,33.0,,2290.0,2.75,4.44,0.97
56810.530103,0.0,0.0,30.0,,2300.0,2.87,4.70,0.97
56811.260103,0.0,-6.25,44.0,,2410.0,12.67,14.67,0.89
56811.949103,3.90625,-6.25,96.0,,2630.0,11.66,13.53,0.90
56812.641103,0.0,-6.25,96.0,,2950.0,11.33,13.26,0.90
56813.356103,3.90625,-7.03125,96.0,,3430.0,3.55,5.43,1.14
56814.029103,3.90625,3.90625,68.0,,3410.0,2.10,3.90,0.95
56815.476103,0.0,0.0,20.0,,3250.0,4.44,7.41,0.74
56816.176103,0.0,-5.46875,86.0,,3000.0,7.57,10.38,0.92
56816.866103,0.0,2.34375,43.0,,2830.0,2.31,4.09,0.95
56818.957103,0.0,2.34375,28.0,,1570.0,2.61,4.24,0.98
56819.665103,0.0,3.90625,31.0,,1080.0,2.66,3.76,1.00
56820.425103,0.0,3.90625,33.0,,870.0,2.73,3.90,1.00
56821.116103,0.78125,2.34375,35.0,,830.0,2.80,4.05,1.00
56821.807103,1.5625,2.34375,37.0,,800.0,2.86,4.16,1.01
56822.477103,0.0,2.34375,37.0,,780.0,2.85,4.14,1.00
56823.144103,0.0,2.34375,38.0,,780.0,2.84,4.11,1.01
56823.836103,0.0,-3.90625,38.0,,770.0,8.82,10.53,0.97
56824.690103,-7.8125,-3.90625,91.0,,1470.0,4.97,7.45,0.97
56826.071103,0.78125,1.5625,37.0,,1420.0,2.94,4.71,0.98
56826.814103,1.5625,1.5625,37.0,,930.0,3.19,4.83,1.00
56827.502103,0.0,0.78125,40.0,,850.0,3.28,5.02,1.00
56828.192103,-3.125,0.0,42.0,,830.0,3.37,5.20,1.00
56828.904103,-5.46875,0.78125,43.0,,780.0,3.08,4.62,1.00
56829.617103,-5.46875,0.78125,43.0,,770.0,3.13,4.72,1.00
56830.305103,-3.90625,-3.90625,43.0,,920.0,8.88,10.74,0.97
56831.000103,-3.125,-3.125,82.0,,2180.0,4.24,6.87,0.95
56832.480103,0.78125,3.90625,31.0,,1350.0,2.78,4.46,0.98
56833.206103,2.34375,2.34375,35.0,,1010.0,2.92,4.28,1.00
56833.882103,0.78125,1.5625,37.0,,840.0,2.99,4.43,1.00
56834.568103,0.0,1.5625,40.0,,790.0,3.02,4.49,1.00
56835.251103,-3.125,0.78125,41.0,,760.0,3.10,4.65,1.00
56835.941103,0.0,0.78125,42.0,,750.0,3.11,4.66,1.00
56836.618103,-3.125,0.78125,42.0,,750.0,3.09,4.54,1.00
56837.295103,-3.125,0.78125,43.0,,740.0,3.12,4.70,1.00
56838.010103,-3.90625,0.78125,44.0,,740.0,3.18,4.92,1.00
56838.695103,-5.46875,0.78125,43.0,,750.0,3.09,4.64,1.00
56839.384103,-6.25,1.5625,43.0,,750.0,2.86,4.15,1.00
56840.094103,-7.03125,1.5625,41.0,,750.0,2.74,3.90,1.01
56840.779103,-6.25,2.34375,38.0,,740.0,2.59,3.51,1.01
56841.471103,-5.46875,3.90625,37.0,,750.0,2.50,3.41,1.01
56842.156103,-3.90625,4.6875,34.0,,770.0,2.46,3.35,1.01
56842.858103,-3.125,4.6875,34.0,,770.0,2.44,3.30,1.01
56843.614103,-2.34375,4.6875,33.0,,770.0,2.45,3.34,1.01
56844.300103,0.0,4.6875,34.0,,760.0,2.48,3.39,1.01
56845.022103,0.0,4.6875,33.0,,770.0,2.43,3.28,1.01
56845.718103,-3.125,4.6875,33.0,,770.0,2.43,3.27,1.01
56846.401103,-3.90625,4.6875,34.0,,760.0,2.47,3.37,1.01
56847.133103,0.0,4.6875,33.0,,760.0,2.47,3.36,1.01
56847.835103,0.0,3.90625,33.0,,760.0,2.75,3.98,0.98
56848.560103,0.78125,3.90625,38.0,,750.0,2.62,3.66,1.01
56849.246103,0.0,3.90625,35.0,,760.0,2.55,3.53,1.00
56849.947103,0.0,3.90625,34.0,,760.0,2.51,3.45,1.00
56850.650103,-2.34375,3.90625,35.0,,750.0,2.53,3.48,1.00
56851.364103,-3.125,3.90625,34.0,,750.0,2.52,3.48,1.00
56852.047103,0.0,4.6875,34.0,,750.0,2.49,3.41,1.00
56852.763103,0.0,4.6875,34.0,,760.0,2.48,3.40,1.01
56853.422103,-2.34375,4.6875,34.0,,760.0,2.50,3.44,1.01
56854.095103,0.0,3.90625,34.0,,750.0,2.53,3.50,1.01
56854.778103,0.78125,4.6875,34.0,,750.0,2.53,3.51,1.00
56855.482103,1.5625,4.6875,34.0,,760.0,2.50,3.44,1.00
56856.254103,0.0,3.90625,34.0,,750.0,2.51,3.46,1.00
56856.940103,-2.34375,3.90625,34.0,,740.0,2.55,3.56,1.00
56857.630103,0.78125,4.6875,34.0,,750.0,2.53,3.50,1.00
56858.314103,0.78125,4.6875,34.0,,760.0,2.49,3.42,1.00
56859.006103,0.0,4.6875,34.0,,760.0,2.48,3.41,1.01
56859.696103,-2.34375,3.90625,34.0,,750.0,2.49,3.42,1.00
56860.414103,0.0,3.90625,34.0,,740.0,2.55,3.53,1.00
56861.076103,0.78125,4.6875,34.0,,750.0,2.54,3.50,1.00
56861.739103,1.5625,4.6875,34.0,,750.0,2.55,3.55,1.00
56862.422103,0.0,4.6875,34.0,,750.0,2.52,3.48,1.00
56863.123103,0.0,3.90625,34.0,,750.0,2.53,3.50,1.01
56863.830103,0.0,3.90625,34.0,,740.0,2.51,3.45,1.00
56864.493103,-2.34375,3.90625,34.0,,740.0,2.56,3.56,1.00
56865.170103,0.0,3.90625,35.0,,730.0,2.57,3.58,1.01
56865.864103,0.78125,3.90625,34.0,,740.0,2.55,3.56,1.01
56866.539103,1.5625,3.90625,34.0,,750.0,2.58,3.50,1.00
56867.218103,2.34375,3.90625,34.0,,750.0,2.64,3.73,1.00
56867.910103,3.90625,3.90625,35.0,,750.0,2.62,3.59,1.00
56868.640103,0.78125,3.90625,35.0,,750.0,2.61,3.67,1.00
56869.335103,0.78125,3.90625,35.0,,740.0,2.62,3.67,1.00
56869.998103,0.0,3.90625,35.0,,740.0,2.62,3.58,1.00
56870.687103,1.5625,3.90625,35.0,,740.0,2.62,3.56,1.01
56871.491103,2.34375,3.90625,34.0,,740.0,2.61,3.66,1.01
56872.182103,0.78125,3.90625,34.0,,740.0,2.59,3.63,1.00
56872.946103,0.0,3.90625,35.0,,730.0,2.56,3.56,1.00
56873.678103,0.0,3.90625,35.0,,730.0,2.56,3.56,1.00
56874.400103,0.0,3.90625,35.0,,720.0,2.58,3.60,1.00
56875.116103,0.78125,3.90625,35.0,,730.0,2.59,3.60,1.00
56875.785103,1.5625,3.90625,35.0,,730.0,2.59,3.62,1.00
56876.451103,1.5625,4.6875,34.0,,740.0,2.59,3.53,1.00
56877.127103,2.34375,4.6875,34.0,,740.0,2.58,3.50,1.00
56877.824103,0.78125,4.6875,34.0,,740.0,2.55,3.55,1.00
56878.641103,0.0,4.6875,34.0,,740.0,2.51,3.47,1.01
56879.347103,0.0,3.90625,34.0,,740.0,2.53,3.50,1.00
56880.036103,-2.34375,3.90625,34.0,,730.0,2.55,3.54,1.00
56880.734103,0.0,3.90625,34.0,,730.0,2.55,3.54,1.01
56881.435103,0.78125,3.90625,34.0,,740.0,2.58,3.51,1.00
56882.123103,1.5625,4.6875,34.0,,740.0,2.57,3.58,1.00
56882.944103,2.34375,3.90625,34.0,,740.0,2.60,3.65,1.00
56883.625103,1.5625,3.90625,34.0,,740.0,2.59,3.59,1.00
56884.354103,0.78125,3.90625,36.0,,740.0,2.65,3.73,1.01
56885.066103,0.0,3.90625,36.0,,740.0,2.61,3.67,1.01
56885.787103,0.78125,3.90625,35.0,,750.0,2.65,3.74,1.00
56886.515103,1.5625,3.90625,35.0,,750.0,2.65,3.74,1.00
56887.191103,0.78125,3.90625,35.0,,750.0,2.63,3.71,1.00
56887.874103,0.0,3.90625,35.0,,740.0,2.63,3.70,1.00
56888.683103,1.5625,3.90625,35.0,,740.0,2.65,3.75,1.00
56889.371103,2.34375,3.90625,35.0,,740.0,2.63,3.70,1.00
56890.188103,0.0,3.90625,35.0,,750.0,2.63,3.70,1.00
56890.949103,0.0,3.90625,35.0,,730.0,2.67,3.78,1.00
56891.629103,1.5625,3.90625,35.0,,730.0,2.68,3.80,1.00
56892.330103,2.34375,3.90625,35.0,,740.0,2.62,3.68,1.00
56893.077103,0.78125,3.90625,35.0,,740.0,2.62,3.69,1.00
56893.758103,0.0,3.90625,35.0,,740.0,2.59,3.52,1.00
56894.511103,0.0,3.90625,35.0,,730.0,2.64,3.73,1.00
56895.254103,0.78125,3.90625,35.0,,740.0,2.63,3.70,1.00
56895.997103,1.5625,3.90625,35.0,,740.0,2.60,3.54,1.00
56896.793103,0.0,3.90625,35.0,,740.0,2.59,3.52,1.00
56897.481103,0.0,3.90625,34.0,,740.0,2.61,3.56,1.00
56898.352103,1.5625,3.90625,35.0,,740.0,2.61,3.66,1.00
56899.073103,2.34375,3.90625,34.0,,750.0,2.61,3.66,1.01
56899.862103,0.0,3.90625,35.0,,740.0,2.59,3.62,1.00
56900.722103,0.0,3.90625,35.0,,740.0,2.58,3.51,1.00
56901.559103,1.5625,3.90625,34.0,,750.0,2.65,3.75,1.00
56902.278103,2.34375,3.90625,35.0,,750.0,2.68,3.82,1.00
56903.025103,3.90625,3.90625,35.0,,750.0,2.69,3.83,1.00
56903.867103,2.34375,3.90625,35.0,,750.0,2.65,3.74,1.00
56904.657103,0.78125,3.90625,35.0,,750.0,2.66,3.77,1.00
56905.415103,2.34375,3.90625,35.0,,750.0,2.66,3.76,1.00
56906.151103,3.90625,3.90625,35.0,,750.0,2.69,3.94,1.00
56906.872103,1.5625,3.90625,34.0,,760.0,2.66,3.76,1.00
56907.604103,0.78125,3.90625,35.0,,750.0,2.68,3.90,1.00
56908.315103,0.0,3.90625,36.0,,740.0,2.63,3.70,1.00
56909.033103,0.0,3.90625,35.0,,750.0,2.61,3.67,1.00
56909.813103,0.0,3.90625,35.0,,740.0,2.62,3.59,1.00
56910.640103,1.5625,3.90625,35.0,,750.0,2.65,3.74,1.00
56911.366103,2.34375,3.90625,35.0,,760.0,2.67,3.78,1.00
56912.241103,1.5625,3.90625,34.0,,760.0,2.66,3.76,1.00
56912.943103,0.78125,3.90625,35.0,,760.0,2.65,3.75,1.00
56913.619103,1.5625,3.90625,35.0,,750.0,2.70,3.95,1.00
